m_103,0,8,85,nan,nan,33.78,24.41,1
m_103,90,7,84,nan,nan,33.78,24.41,1
m_103,120,7,84,nan,nan,33.78,24.41,1
m_103,160,6,84,nan,nan,33.78,24.41,1
m_103,230,8,85,nan,nan,33.78,24.41,1
m_103,330,7,84,nan,nan,33.78,24.41,3
m_103,350,10,85,nan,nan,33.78,24.41,3
m_103,380,23,88,nan,nan,33.78,24.41,2
m_103,430,25,90,nan,nan,33.79,24.41,2
m_103,490,30,91,nan,nan,33.79,24.41,3
m_103,540,21,89,nan,nan,33.79,24.41,5
m_103,630,23,89,nan,nan,33.79,24.41,2
m_103,690,18,86,nan,nan,33.79,24.42,3
m_103,750,19,86,nan,nan,33.79,24.42,2
m_103,850,20,86,nan,nan,33.79,24.42,3
m_103,1010,23,87,nan,nan,33.79,24.42,4
m_103,1170,29,89,nan,nan,33.8,24.42,2
m_103,1750,26,90,nan,nan,33.81,24.43,2
m_103,1790,26,91,nan,nan,33.81,24.43,2
m_103,1860,25,88,nan,nan,33.81,24.43,4
m_103,1870,24,89,nan,nan,33.81,24.43,4
m_103,1880,24,89,nan,nan,33.81,24.43,4
m_103,2090,19,87,nan,nan,33.81,24.43,1
m_103,2180,15,86,nan,nan,33.81,24.43,1
m_103,2240,14,87,nan,nan,33.81,24.43,1
m_103,2270,21,86,nan,nan,33.81,24.43,1
m_103,2340,12,85,nan,nan,33.81,24.43,2
m_103,2400,12,85,nan,nan,33.81,24.43,2
m_103,2500,28,90,nan,nan,33.82,24.43,1
m_103,2630,18,89,nan,nan,33.82,24.43,1
m_103,2670,19,86,nan,nan,33.82,24.43,1
m_103,2770,17,87,nan,nan,33.82,24.43,1
m_103,2800,14,85,nan,nan,33.82,24.43,1
m_103,2810,13,85,nan,nan,33.82,24.43,1
m_103,2820,14,85,nan,nan,33.82,24.43,1
m_103,2870,19,86,nan,nan,33.82,24.43,1
m_103,3150,18,88,nan,nan,33.82,24.43,1
m_103,3170,21,89,nan,nan,33.82,24.43,1
m_103,3320,14,86,nan,nan,33.82,24.44,1
m_103,3460,13,88,nan,nan,33.82,24.44,2
m_103,3480,13,88,nan,nan,33.82,24.44,1
m_103,3500,13,88,nan,nan,33.82,24.44,1
m_103,3530,16,89,nan,nan,33.83,24.44,1
m_103,3590,14,88,nan,nan,33.83,24.44,1
m_103,3790,29,91,nan,nan,33.83,24.44,2
m_103,3960,16,88,nan,nan,33.83,24.44,1
m_103,4000,24,89,nan,nan,33.83,24.44,1
m_103,4130,19,89,nan,nan,33.83,24.44,1
m_103,4320,15,87,nan,nan,33.83,24.44,1
m_103,4380,14,87,nan,nan,33.83,24.44,1
m_103,5160,32,82,nan,nan,33.85,24.45,5
m_103,5340,27,78,nan,nan,33.85,24.46,1
m_103,5360,27,79,nan,nan,33.85,24.46,1
m_103,5410,33,80,nan,nan,33.85,24.46,1
m_103,5420,32,80,nan,nan,33.85,24.46,1
m_103,5660,32,81,nan,nan,33.85,24.46,2
m_103,5680,31,82,nan,nan,33.85,24.46,2
m_103,5720,33,83,nan,nan,33.86,24.46,2
m_103,5780,38,80,nan,nan,33.86,24.46,2
m_103,6000,28,83,nan,nan,33.86,24.46,2
m_103,6050,23,82,nan,nan,33.86,24.46,2
m_103,6300,29,84,nan,nan,33.86,24.47,3
m_103,6320,28,83,nan,nan,33.86,24.47,3
m_103,6360,26,83,nan,nan,33.87,24.47,2
m_103,6460,27,80,nan,nan,33.87,24.47,1
m_103,6480,27,80,nan,nan,33.87,24.47,4
m_103,6510,23,81,nan,nan,33.87,24.47,4
m_103,6570,22,80,nan,nan,33.87,24.47,2
m_103,6660,29,79,nan,nan,33.87,24.47,2
m_103,6690,25,79,nan,nan,33.87,24.47,2
m_103,6800,19,78,nan,nan,33.87,24.47,1
m_103,7010,19,79,nan,nan,33.87,24.47,1
m_103,7320,39,80,nan,nan,33.88,24.48,1
m_103,7450,23,80,nan,nan,33.88,24.48,7
m_103,7470,21,80,nan,nan,33.89,24.48,7
m_103,7520,65,80,nan,nan,33.89,24.48,2
m_103,7590,41,81,nan,nan,33.89,24.48,3
m_103,7680,25,80,nan,nan,33.89,24.48,3
m_103,7710,21,81,nan,nan,33.89,24.48,3
m_103,7790,22,81,nan,nan,33.89,24.48,3
m_103,7810,23,81,nan,nan,33.89,24.48,2
m_103,7860,32,80,nan,nan,33.89,24.48,1
m_103,7890,31,79,nan,nan,33.89,24.49,1
m_103,7910,40,79,nan,nan,33.89,24.49,1
m_103,8080,30,82,nan,nan,33.9,24.49,1
m_103,8100,30,82,nan,nan,33.9,24.49,3
m_103,8170,52,82,nan,nan,33.9,24.49,6
m_103,8220,51,83,nan,nan,33.9,24.49,5
m_103,8250,27,79,nan,nan,33.9,24.49,5
m_103,8280,25,77,nan,nan,33.9,24.49,5
m_103,8320,25,78,nan,nan,33.9,24.49,5
m_103,8380,23,78,nan,nan,33.9,24.49,1
m_103,8710,20,77,nan,nan,33.91,24.49,10
m_103,8930,18,77,nan,nan,33.91,24.49,2
m_103,9090,33,78,nan,nan,33.91,24.5,2
m_103,9120,33,78,nan,nan,33.91,24.5,2
m_103,9200,29,77,nan,nan,33.91,24.5,2
m_103,9260,16,77,nan,nan,33.91,24.5,1
m_103,9350,23,77,nan,nan,33.92,24.5,1
m_103,9380,23,77,nan,nan,33.92,24.5,2
m_103,9390,21,77,nan,nan,33.92,24.5,2
m_103,9460,21,77,nan,nan,33.92,24.5,2
m_103,9620,21,77,nan,nan,33.92,24.5,3
m_103,9640,22,77,nan,nan,33.92,24.5,3
m_103,9670,19,76,nan,nan,33.92,24.5,1
m_103,9690,24,77,nan,nan,33.92,24.5,1
m_103,9700,23,77,nan,nan,33.92,24.5,1
m_103,9760,19,76,nan,nan,33.92,24.5,3
m_103,9820,23,78,nan,nan,33.92,24.5,1
m_103,9880,20,77,nan,nan,33.92,24.5,1
m_103,9960,18,77,nan,nan,33.92,24.5,2
m_103,9970,19,77,nan,nan,33.92,24.5,2
m_103,10010,18,78,nan,nan,33.92,24.5,2
m_103,10050,22,78,nan,nan,33.92,24.5,1
m_103,10070,20,77,nan,nan,33.93,24.5,1
m_103,10280,31,78,nan,nan,33.93,24.5,1
m_103,10380,20,79,nan,nan,33.93,24.5,1
m_103,10440,22,79,nan,nan,33.93,24.5,2
m_103,10570,18,79,nan,nan,33.93,24.51,1
m_103,10590,20,79,nan,nan,33.93,24.51,1
m_103,10640,19,79,nan,nan,33.93,24.51,2
m_103,10680,15,78,nan,nan,33.93,24.51,3
m_103,10800,19,78,nan,nan,33.93,24.51,1
m_103,10890,21,81,nan,nan,33.94,24.51,2
m_103,10910,25,81,nan,nan,33.94,24.51,2
m_103,11050,30,80,nan,nan,33.94,24.51,2
m_103,11290,17,79,nan,nan,33.95,24.51,2
m_103,11460,21,81,nan,nan,33.95,24.51,2
m_103,11500,20,79,nan,nan,33.95,24.51,2
m_103,11640,19,78,nan,nan,33.96,24.51,3
m_103,11880,19,78,nan,nan,33.96,24.52,1
m_103,11890,18,78,nan,nan,33.96,24.52,1
m_103,12030,21,78,nan,nan,33.96,24.52,2
m_103,12050,20,78,nan,nan,33.96,24.52,2
m_103,12330,33,83,nan,nan,33.97,24.52,2
m_103,12520,34,84,nan,nan,33.97,24.52,5
m_103,12610,31,81,nan,nan,33.97,24.52,7
m_103,12710,26,79,nan,nan,33.97,24.52,5
m_103,12820,12,76,nan,nan,33.97,24.52,3
m_103,12890,14,77,nan,nan,33.98,24.52,7
m_103,12920,13,77,nan,nan,33.98,24.52,4
m_103,12950,14,78,nan,nan,33.98,24.52,4
m_103,13020,13,78,nan,nan,33.98,24.52,5
m_103,13090,18,77,nan,nan,33.98,24.52,3
m_103,13150,20,78,nan,nan,33.98,24.53,2
m_103,13220,20,79,nan,nan,33.98,24.53,2
m_103,13280,23,80,nan,nan,33.98,24.53,4
m_103,13330,30,83,nan,nan,33.98,24.53,3
m_103,13370,28,81,nan,nan,33.98,24.53,3
m_103,13560,25,83,nan,nan,33.98,24.53,3
m_103,13590,23,81,nan,nan,33.98,24.53,3
m_103,13760,30,84,nan,nan,33.99,24.53,2
m_103,13950,33,83,nan,nan,33.99,24.53,4
m_103,14160,24,84,nan,nan,33.99,24.53,4
m_103,14220,30,86,nan,nan,34.0,24.53,3
m_103,14260,27,85,nan,nan,34.0,24.53,3
m_103,14290,43,85,nan,nan,34.0,24.54,4
m_103,14410,25,84,nan,nan,34.0,24.54,4
m_103,14430,24,85,nan,nan,34.0,24.54,4
m_103,14450,21,84,nan,nan,34.0,24.54,4
m_103,14810,35,84,nan,nan,34.01,24.54,5
m_103,15060,38,85,nan,nan,34.01,24.54,6
m_103,15120,34,86,nan,nan,34.01,24.54,7
m_103,15130,32,85,nan,nan,34.01,24.54,7
m_103,15150,31,85,nan,nan,34.01,24.55,7
m_103,15890,21,85,nan,nan,34.03,24.55,4
m_103,15980,22,82,nan,nan,34.03,24.55,4
m_103,16080,18,83,nan,nan,34.03,24.55,2
m_103,16200,21,83,nan,nan,34.03,24.55,4
m_103,16220,27,84,nan,nan,34.03,24.56,4
m_103,16300,26,84,nan,nan,34.03,24.56,9
m_103,16380,24,84,nan,nan,34.03,24.56,3
m_103,16430,23,85,nan,nan,34.03,24.56,3
m_103,16520,25,87,nan,nan,34.04,24.56,2
m_103,16540,24,88,nan,nan,34.04,24.56,2
m_103,16620,20,83,nan,nan,34.04,24.56,2
m_103,16640,20,84,nan,nan,34.04,24.56,2
m_103,16820,24,84,nan,nan,34.04,24.56,2
m_103,16850,22,84,nan,nan,34.04,24.56,2
m_103,16860,19,83,nan,nan,34.04,24.56,1
m_103,16880,21,84,nan,nan,34.04,24.56,1
m_103,16940,22,84,nan,nan,34.04,24.56,1
m_103,17000,23,84,nan,nan,34.04,24.56,1
m_103,17040,21,84,nan,nan,34.04,24.56,1
m_103,17170,39,87,nan,nan,34.04,24.56,1
m_103,17230,47,87,nan,nan,34.04,24.56,1
m_103,17270,35,88,nan,nan,34.05,24.56,1
m_103,17340,37,87,nan,nan,34.05,24.56,2
m_103,17370,40,87,nan,nan,34.05,24.57,2
m_103,17440,32,87,nan,nan,34.05,24.57,2
m_103,17560,33,90,nan,nan,34.05,24.57,3
m_103,17570,32,90,nan,nan,34.05,24.57,3
m_103,17670,27,87,nan,nan,34.05,24.57,4
m_103,17680,21,86,nan,nan,34.05,24.57,4
m_103,17740,22,88,nan,nan,34.05,24.57,3
m_103,17860,25,85,nan,nan,34.05,24.57,6
m_103,17890,23,85,nan,nan,34.05,24.57,7
m_103,18010,22,86,nan,nan,34.06,24.57,4
m_103,18040,24,87,nan,nan,34.06,24.57,4
m_103,18140,26,87,nan,nan,34.06,24.57,3
m_103,18160,20,87,nan,nan,34.06,24.57,3
m_103,18310,25,86,nan,nan,34.06,24.57,2
m_103,18490,20,84,nan,nan,34.06,24.58,3
m_103,18540,20,83,nan,nan,34.06,24.58,3
m_103,18590,21,83,nan,nan,34.06,24.58,3
m_103,18750,25,83,nan,nan,34.06,24.58,1
m_103,19190,18,82,nan,nan,34.07,24.58,1
m_103,19270,16,82,nan,nan,34.08,24.58,1
m_103,19300,17,81,nan,nan,34.08,24.58,1
m_103,19360,15,82,nan,nan,34.08,24.58,1
m_103,19380,19,83,nan,nan,34.08,24.58,1
m_103,19400,19,83,nan,nan,34.08,24.58,1
m_103,19480,15,82,nan,nan,34.08,24.58,1
m_103,19750,34,86,nan,nan,34.08,24.59,7
m_103,20010,40,92,nan,nan,34.09,24.59,36
m_103,20100,40,81,nan,nan,34.09,24.59,17
m_103,20120,43,80,nan,nan,34.1,24.59,17
m_103,20220,42,77,nan,nan,34.1,24.59,14
m_103,20230,41,77,nan,nan,34.1,24.59,14
m_103,20250,41,77,nan,nan,34.1,24.59,14
m_103,20300,42,76,nan,nan,34.1,24.59,16
m_103,20330,47,79,nan,nan,34.1,24.59,16
m_103,20390,45,79,nan,nan,34.1,24.6,14
m_103,20430,45,80,nan,nan,34.11,24.6,11
m_103,20450,44,80,nan,nan,34.11,24.6,11
m_103,20460,51,80,nan,nan,34.11,24.6,12
m_103,20770,55,81,nan,nan,34.11,24.6,35
m_103,20970,43,81,nan,nan,34.12,24.6,11
m_103,21230,24,76,nan,nan,34.12,24.61,4
m_103,21340,35,77,nan,nan,34.12,24.61,6
m_103,21700,42,79,nan,nan,34.13,24.61,3
m_103,22000,37,81,nan,nan,34.14,24.62,8
m_103,22150,33,77,nan,nan,34.14,24.62,3
m_103,22210,41,78,nan,nan,34.14,24.62,6
m_103,22300,69,84,nan,nan,34.15,24.62,7
m_103,22580,78,84,nan,nan,34.16,24.63,8
m_103,22660,76,84,nan,nan,34.16,24.63,12
m_103,22690,78,85,nan,nan,34.17,24.63,8
m_103,22850,71,81,nan,nan,34.17,24.63,6
m_103,22860,73,81,nan,nan,34.17,24.63,4
m_103,22870,76,82,nan,nan,34.17,24.63,4
m_103,22880,80,82,nan,nan,34.18,24.63,4
m_103,22890,81,81,nan,nan,34.18,24.63,4
m_103,23020,56,80,nan,nan,34.18,24.64,6
m_103,23040,52,79,nan,nan,34.18,24.64,2
m_103,23120,56,79,nan,nan,34.18,24.64,4
m_103,23260,53,80,nan,nan,34.19,24.64,3
m_103,23270,55,81,nan,nan,34.19,24.64,3
m_103,23670,57,79,nan,nan,34.2,24.64,4
m_103,23900,43,79,nan,nan,34.2,24.65,16
m_103,24060,48,81,nan,nan,34.21,24.65,15
m_103,24450,41,85,nan,nan,34.22,24.65,6
m_103,24470,50,85,nan,nan,34.22,24.65,6
m_103,24490,46,85,nan,nan,34.22,24.65,6
m_103,24560,44,86,nan,nan,34.22,24.66,8
m_103,24610,53,88,nan,nan,34.22,24.66,4
m_103,24690,44,83,nan,nan,34.23,24.66,7
m_103,24700,45,84,nan,nan,34.23,24.66,7
m_103,24770,51,83,nan,nan,34.23,24.66,12
m_103,24780,46,84,nan,nan,34.23,24.66,13
m_103,24950,35,78,nan,nan,34.23,24.66,11
m_103,24990,35,78,nan,nan,34.23,24.66,7
m_103,25030,40,79,nan,nan,34.23,24.66,11
m_103,25060,41,81,nan,nan,34.23,24.66,11
m_103,25190,26,76,nan,nan,34.24,24.67,5
m_103,25230,24,76,nan,nan,34.24,24.67,3
m_103,25270,29,75,nan,nan,34.24,24.67,7
m_103,25310,56,79,nan,nan,34.24,24.67,7
m_103,25380,35,79,nan,nan,34.24,24.67,9
m_103,25530,38,79,nan,nan,34.24,24.67,10
m_103,25710,55,81,nan,nan,34.25,24.67,8
m_103,25940,36,80,nan,nan,34.25,24.68,3
m_103,26090,25,80,nan,nan,34.26,24.68,2
m_103,26200,28,81,nan,nan,34.26,24.68,3
m_103,26290,28,81,nan,nan,34.26,24.68,3
m_103,26300,28,82,nan,nan,34.26,24.68,3
m_103,26350,29,81,nan,nan,34.26,24.68,2
m_103,26650,23,79,nan,nan,34.26,24.69,2
m_103,26680,20,79,nan,nan,34.26,24.69,2
m_103,26720,20,79,nan,nan,34.26,24.69,6
m_103,26830,38,83,nan,nan,34.26,24.69,4
m_103,26880,41,84,nan,nan,34.27,24.69,3
m_103,27000,31,86,nan,nan,34.27,24.69,4
m_103,27560,33,84,nan,nan,34.27,24.7,1
m_103,27600,21,83,nan,nan,34.27,24.7,2
m_103,27660,20,85,nan,nan,34.28,24.7,1
m_103,27700,18,82,nan,nan,34.28,24.7,1
m_103,27830,18,80,nan,nan,34.28,24.7,1
m_103,27980,18,79,nan,nan,34.28,24.7,1
m_103,27990,21,79,nan,nan,34.28,24.7,1
m_103,28010,26,80,nan,nan,34.28,24.7,1
m_103,28120,33,83,nan,nan,34.28,24.7,3
m_103,28140,27,82,nan,nan,34.28,24.7,4
m_103,28150,23,82,nan,nan,34.28,24.7,4
m_103,28310,26,82,nan,nan,34.29,24.7,8
m_103,28370,22,82,nan,nan,34.29,24.71,7
m_103,28380,21,82,nan,nan,34.29,24.71,5
m_103,28430,16,80,nan,nan,34.29,24.71,5
m_103,28510,21,80,nan,nan,34.29,24.71,7
m_103,28730,26,83,nan,nan,34.29,24.71,3
m_103,28760,26,83,nan,nan,34.29,24.71,7
m_103,28920,40,84,nan,nan,34.3,24.72,3
m_103,28980,42,85,nan,nan,34.31,24.72,3
m_103,29100,43,82,nan,nan,34.31,24.73,7
m_103,29250,34,83,nan,nan,34.32,24.74,4
m_103,29320,49,82,nan,nan,34.33,24.74,3
m_103,29350,51,83,nan,nan,34.33,24.75,3
m_103,29440,44,81,nan,nan,34.33,24.75,8
m_103,29520,41,80,nan,nan,34.34,24.76,3
m_103,29570,41,80,nan,nan,34.34,24.76,3
m_103,29710,51,80,nan,nan,34.35,24.77,6
m_103,29740,43,77,nan,nan,34.35,24.77,6
m_103,29760,44,78,nan,nan,34.35,24.77,6
m_103,29850,52,80,nan,nan,34.36,24.78,4
m_103,29950,48,79,nan,nan,34.36,24.79,7
m_103,29960,51,80,nan,nan,34.36,24.79,7
m_103,30030,46,79,nan,nan,34.37,24.79,8
m_103,30070,45,78,nan,nan,34.37,24.79,9
m_103,30130,44,77,nan,nan,34.37,24.8,1
m_103,30140,43,78,nan,nan,34.37,24.8,1
m_103,30160,43,78,nan,nan,34.37,24.8,1
m_103,30270,53,81,nan,nan,34.38,24.81,2
m_103,30390,46,80,nan,nan,34.39,24.81,17
m_103,30410,48,80,nan,nan,34.39,24.82,17
m_103,30890,44,77,nan,nan,34.4,24.83,2
m_103,30930,44,78,nan,nan,34.4,24.83,4
m_103,31090,46,78,nan,nan,34.4,24.83,6
m_103,31160,47,78,nan,nan,34.4,24.83,4
m_103,31240,48,78,nan,nan,34.4,24.83,3
m_103,31270,45,78,nan,nan,34.4,24.83,4
m_103,31320,43,77,nan,nan,34.4,24.83,6
m_103,31500,49,79,nan,nan,34.4,24.83,6
m_103,31570,48,80,nan,nan,34.41,24.83,4
m_103,31650,44,78,nan,nan,34.41,24.83,6
m_103,31870,45,79,nan,nan,34.41,24.83,2
m_103,32070,45,78,nan,nan,34.41,24.83,2
m_103,32400,45,79,nan,nan,34.41,24.84,1
m_103,32420,45,79,nan,nan,34.41,24.84,1
m_103,32560,48,76,nan,nan,34.41,24.84,5
m_103,32630,44,77,nan,nan,34.41,24.84,2
m_103,32680,49,78,nan,nan,34.41,24.84,1
m_103,32700,48,78,nan,nan,34.42,24.84,1
m_103,32850,28,78,nan,nan,34.42,24.84,2
m_103,32920,25,78,nan,nan,34.42,24.84,4
m_103,32940,34,78,nan,nan,34.42,24.84,3
m_103,32970,23,78,nan,nan,34.42,24.84,3
m_103,33010,34,79,nan,nan,34.42,24.84,2
m_103,33020,30,78,nan,nan,34.42,24.84,2
m_103,33070,26,79,nan,nan,34.42,24.84,1
m_103,33190,32,79,nan,nan,34.42,24.84,1
m_103,33290,25,76,nan,nan,34.42,24.85,2
m_103,33480,20,77,nan,nan,34.42,24.85,1
m_103,33550,22,78,nan,nan,34.42,24.85,2
m_103,33570,23,78,nan,nan,34.42,24.85,2
m_103,33690,28,82,nan,nan,34.43,24.85,1
m_103,33730,26,80,nan,nan,34.43,24.85,1
m_103,33860,36,76,nan,nan,34.43,24.85,1
m_103,33870,33,76,nan,nan,34.43,24.85,1
m_103,33970,22,76,nan,nan,34.43,24.85,1
m_103,33980,21,75,nan,nan,34.43,24.85,1
m_103,34240,25,76,nan,nan,34.43,24.85,2
m_103,34270,26,76,nan,nan,34.43,24.85,2
m_103,34380,21,76,nan,nan,34.43,24.85,1
m_103,34430,21,76,nan,nan,34.43,24.85,1
m_103,34780,25,80,nan,nan,34.44,24.86,1
m_103,34840,30,83,nan,nan,34.44,24.86,4
m_103,34870,31,82,nan,nan,34.44,24.86,6
m_103,34930,33,82,nan,nan,34.44,24.86,2
m_103,35030,44,83,nan,nan,34.44,24.86,2
m_103,35070,31,83,nan,nan,34.44,24.86,3
m_103,35080,32,82,nan,nan,34.44,24.86,3
m_103,35210,36,84,nan,nan,34.44,24.86,1
m_103,35240,45,86,nan,nan,34.45,24.86,3
m_103,35270,40,85,nan,nan,34.45,24.86,3
m_103,35450,27,85,nan,nan,34.45,24.86,1
m_103,35460,27,85,nan,nan,34.45,24.86,1
m_103,35570,27,84,nan,nan,34.45,24.86,1
m_103,35710,24,82,nan,nan,34.45,24.87,1
m_103,35720,25,82,nan,nan,34.45,24.87,1
m_103,35820,26,82,nan,nan,34.45,24.87,1
m_103,35960,30,82,nan,nan,34.46,24.87,1
m_103,35990,29,84,nan,nan,34.46,24.87,1
m_103,36140,31,88,nan,nan,34.46,24.87,2
m_103,36170,30,87,nan,nan,34.46,24.87,2
m_103,36220,25,86,nan,nan,34.46,24.87,1
m_103,36230,25,86,nan,nan,34.46,24.87,1
m_103,36290,27,85,nan,nan,34.46,24.87,1
m_103,36330,25,86,nan,nan,34.46,24.87,5
m_103,36460,34,84,nan,nan,34.47,24.87,5
m_103,36820,27,87,nan,nan,34.47,24.88,1
m_103,36860,28,87,nan,nan,34.47,24.88,2
m_103,37050,28,86,nan,nan,34.48,24.88,5
m_103,37150,27,85,nan,nan,34.48,24.88,3
m_103,37180,23,84,nan,nan,34.48,24.88,3
m_103,37230,27,84,nan,nan,34.48,24.88,2
m_103,37250,26,85,nan,nan,34.48,24.88,2
m_103,37340,28,84,nan,nan,34.49,24.88,6
m_103,37370,31,84,nan,nan,34.49,24.89,6
m_103,37380,32,84,nan,nan,34.49,24.89,2
m_103,37420,26,85,nan,nan,34.49,24.89,2
m_103,37440,28,85,nan,nan,34.49,24.89,2
m_103,37460,25,85,nan,nan,34.49,24.89,2
m_103,37480,25,85,nan,nan,34.49,24.89,2
m_103,37500,23,85,nan,nan,34.49,24.89,2
m_103,37550,38,85,nan,nan,34.49,24.89,2
m_103,37640,21,84,nan,nan,34.49,24.89,3
m_103,37650,27,82,nan,nan,34.49,24.89,3
m_103,37660,32,83,nan,nan,34.49,24.89,3
m_103,37700,33,83,nan,nan,34.49,24.89,2
m_103,37750,23,82,nan,nan,34.49,24.89,2
m_103,38230,14,81,nan,nan,34.5,24.89,1
m_103,38530,25,81,nan,nan,34.5,24.9,2
m_103,38560,22,82,nan,nan,34.5,24.9,2
m_103,38580,21,82,nan,nan,34.5,24.9,1
m_103,38650,40,83,nan,nan,34.5,24.9,1
m_103,38660,25,82,nan,nan,34.5,24.9,1
m_103,38790,19,83,nan,nan,34.5,24.9,1
m_103,38850,20,83,nan,nan,34.5,24.9,1
m_103,38860,30,84,nan,nan,34.5,24.9,1
m_103,38950,29,83,nan,nan,34.5,24.9,1
m_103,39040,31,82,nan,nan,34.51,24.9,1
m_103,39060,25,83,nan,nan,34.51,24.9,1
m_103,39090,23,84,nan,nan,34.51,24.9,1
m_103,39170,22,82,nan,nan,34.51,24.91,1
m_103,39420,21,85,nan,nan,34.51,24.91,1
m_103,39530,16,82,nan,nan,34.51,24.91,4
m_103,39560,15,79,nan,nan,34.51,24.91,2
m_103,39670,21,82,nan,nan,34.51,24.91,1
m_103,39730,24,83,nan,nan,34.52,24.91,3
m_103,39740,25,84,nan,nan,34.52,24.91,3
m_103,39760,29,84,nan,nan,34.52,24.91,3
m_103,40030,24,81,nan,nan,34.52,24.92,2
m_103,40080,23,81,nan,nan,34.52,24.92,2
m_103,40160,25,82,nan,nan,34.52,24.92,2
m_103,40300,28,83,nan,nan,34.52,24.92,4
m_103,40450,28,80,nan,nan,34.53,24.92,2
m_103,40650,24,80,nan,nan,34.53,24.93,3
m_103,40760,29,81,nan,nan,34.53,24.93,1
m_103,40790,24,80,nan,nan,34.53,24.93,1
m_103,40950,27,81,nan,nan,34.54,24.93,4
